crf	TP	FP	FN	total	precision	recall
10	15	573	1031	588	0.025510204081632654	0.014340344168260038
12	11	569	1035	580	0.01896551724137931	0.010516252390057362
14	11	555	1035	566	0.019434628975265017	0.010516252390057362
16	17	556	1029	573	0.029668411867364748	0.016252390057361378
18	9	550	1037	559	0.016100178890876567	0.008604206500956023
20	24	536	1022	560	0.04285714285714286	0.022944550669216062
22	11	535	1035	546	0.020146520146520148	0.010516252390057362
24	2	505	1044	507	0.0039447731755424065	0.0019120458891013384
26	4	495	1042	499	0.008016032064128256	0.0038240917782026767
28	2	483	1044	485	0.004123711340206186	0.0019120458891013384
30	4	451	1042	455	0.008791208791208791	0.0038240917782026767
32	1	422	1045	423	0.002364066193853428	0.0009560229445506692
34	2	385	1044	387	0.00516795865633075	0.0019120458891013384
36	1	347	1045	348	0.0028735632183908046	0.0009560229445506692
38	0	267	1046	267	0.0	0.0
40	0	172	1046	172	0.0	0.0
42	0	93	1046	93	0.0	0.0
